NCTETID,DISTRICT,CLASS_11,CLASS_12,CLASS_13,SCHOOLYEAR_SP,OBSID,RATERID,OBSYEAR,OBSMONTH,OBSDAY,CHAPNUM,CLPC,CLNC,CLTS,CLRSP,CLBM,CLPRDT,CLILF,CLCU,CLAPS,CLQF,CLINSTD,CLSTENG,SCHOOLID
11007,11,1,1,1,2013,4241,15,2012,12,11,3,5.0,1.0,5.0,5.0,7.0,7.0,6.0,5.0,3.0,5.0,5.0,6.0,1113.0
11007,11,1,1,1,2013,4241,15,2012,12,11,4,5.0,1.0,5.0,3.0,6.0,5.0,4.0,3.0,1.0,3.0,2.0,5.0,1113.0
11007,11,1,1,1,2013,4636,2,2013,3,5,1,6.0,1.0,6.0,5.0,7.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,1113.0
11007,11,1,1,1,2013,4636,2,2013,3,5,2,4.0,1.0,5.0,5.0,7.0,7.0,4.0,5.0,6.0,5.0,4.0,5.0,1113.0
11007,11,1,1,1,2013,4636,2,2013,3,5,3,5.0,1.0,5.0,4.0,7.0,7.0,4.0,5.0,6.0,6.0,5.0,6.0,1113.0
11009,11,1,1,0,2011,49,7,2010,12,16,1,4.0,1.0,4.0,4.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,5.0,1112.0
11009,11,1,1,0,2011,49,7,2010,12,16,2,5.0,1.0,5.0,3.0,6.0,6.0,4.0,3.0,4.0,3.0,2.0,6.0,1112.0
11009,11,1,1,0,2011,49,7,2010,12,16,3,4.0,1.0,3.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,1112.0
11009,11,1,1,0,2011,200,14,2011,2,1,1,5.0,1.0,4.0,4.0,6.0,6.0,5.0,5.0,3.0,5.0,3.0,5.0,1112.0
11009,11,1,1,0,2011,200,14,2011,2,1,2,5.0,1.0,4.0,4.0,7.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,1112.0
11009,11,1,1,0,2011,200,14,2011,2,1,3,5.0,1.0,4.0,5.0,6.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,1112.0
11009,11,1,1,0,2011,200,14,2011,2,1,4,5.0,1.0,4.0,3.0,6.0,6.0,4.0,3.0,2.0,3.0,2.0,4.0,1112.0
11009,11,1,1,0,2011,558,17,2011,3,11,1,4.0,1.0,5.0,4.0,6.0,6.0,3.0,3.0,1.0,5.0,4.0,6.0,1112.0
11009,11,1,1,0,2011,558,17,2011,3,11,2,5.0,1.0,5.0,5.0,5.0,7.0,5.0,5.0,4.0,5.0,5.0,5.0,1112.0
11009,11,1,1,0,2011,558,17,2011,3,11,3,5.0,1.0,5.0,5.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,5.0,1112.0
11009,11,1,1,0,2012,2386,2,2011,12,16,1,4.0,1.0,6.0,3.0,4.0,5.0,5.0,4.0,1.0,3.0,3.0,4.0,1112.0
11009,11,1,1,0,2012,2386,2,2011,12,16,2,4.0,2.0,6.0,4.0,4.0,6.0,5.0,3.0,1.0,2.0,2.0,4.0,1112.0
11009,11,1,1,0,2012,2386,2,2011,12,16,3,4.0,1.0,6.0,5.0,5.0,6.0,6.0,4.0,1.0,2.0,2.0,4.0,1112.0
11009,11,1,1,0,2012,2591,13,2012,1,27,1,4.0,1.0,7.0,4.0,7.0,7.0,5.0,5.0,4.0,4.0,4.0,4.0,1112.0
11009,11,1,1,0,2012,2591,13,2012,1,27,2,3.0,3.0,6.0,4.0,7.0,6.0,4.0,4.0,3.0,4.0,5.0,4.0,1112.0
11009,11,1,1,0,2012,2591,13,2012,1,27,3,3.0,2.0,5.0,3.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,1112.0
11009,11,1,1,0,2012,2800,17,2012,3,9,1,6.0,1.0,4.0,3.0,6.0,7.0,5.0,6.0,4.0,5.0,3.0,5.0,1112.0
11009,11,1,1,0,2012,2800,17,2012,3,9,2,6.0,1.0,4.0,5.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1112.0
11009,11,1,1,0,2012,2800,17,2012,3,9,3,6.0,1.0,5.0,5.0,6.0,7.0,5.0,5.0,4.0,5.0,4.0,5.0,1112.0
11009,11,1,1,0,2012,2800,17,2012,3,9,4,6.0,1.0,5.0,3.0,6.0,6.0,4.0,5.0,3.0,5.0,4.0,4.0,1112.0
11010,11,1,0,0,2011,38,19,2010,12,15,1,3.0,1.0,4.0,5.0,6.0,7.0,4.0,5.0,4.0,3.0,4.0,5.0,1112.0
11010,11,1,0,0,2011,38,19,2010,12,15,2,3.0,1.0,5.0,4.0,7.0,7.0,4.0,4.0,5.0,5.0,4.0,6.0,1112.0
11010,11,1,0,0,2011,38,19,2010,12,15,3,3.0,1.0,4.0,3.0,7.0,6.0,4.0,3.0,4.0,3.0,5.0,5.0,1112.0
11010,11,1,0,0,2011,38,19,2010,12,15,4,3.0,1.0,4.0,4.0,7.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,1112.0
11010,11,1,0,0,2011,199,1,2011,2,1,1,5.0,1.0,5.0,4.0,7.0,7.0,6.0,5.0,5.0,4.0,5.0,5.0,1112.0
11010,11,1,0,0,2011,199,1,2011,2,1,2,4.0,2.0,5.0,4.0,6.0,7.0,6.0,5.0,4.0,4.0,4.0,5.0,1112.0
11010,11,1,0,0,2011,199,1,2011,2,1,3,5.0,1.0,5.0,4.0,6.0,7.0,6.0,5.0,5.0,4.0,4.0,5.0,1112.0
11010,11,1,0,0,2011,199,1,2011,2,1,4,5.0,1.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,5.0,5.0,1112.0
11010,11,1,0,0,2011,533,7,2011,3,11,1,5.0,1.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,1112.0
11010,11,1,0,0,2011,533,7,2011,3,11,2,6.0,1.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,1112.0
11010,11,1,0,0,2011,533,7,2011,3,11,3,6.0,1.0,6.0,4.0,6.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,1112.0
11010,11,1,0,0,2011,533,7,2011,3,11,4,5.0,1.0,5.0,3.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,1112.0
11011,11,1,1,0,2011,5,14,2010,12,6,1,3.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1111.0
11011,11,1,1,0,2011,5,14,2010,12,6,2,4.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1111.0
11011,11,1,1,0,2011,5,14,2010,12,6,3,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,4.0,1111.0
11011,11,1,1,0,2011,5,14,2010,12,6,4,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,1111.0
11011,11,1,1,0,2011,451,1,2011,3,1,1,5.0,1.0,4.0,3.0,6.0,7.0,5.0,3.0,2.0,3.0,2.0,4.0,1111.0
11011,11,1,1,0,2011,451,1,2011,3,1,2,5.0,1.0,5.0,3.0,7.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,1111.0
11011,11,1,1,0,2011,451,1,2011,3,1,3,5.0,2.0,5.0,3.0,6.0,7.0,3.0,3.0,3.0,4.0,4.0,5.0,1111.0
11011,11,1,1,0,2011,451,1,2011,3,1,4,4.0,2.0,4.0,3.0,6.0,7.0,3.0,3.0,3.0,4.0,3.0,4.0,1111.0
11011,11,1,1,0,2011,787,18,2011,4,13,1,5.0,1.0,5.0,4.0,6.0,6.0,5.0,5.0,3.0,5.0,4.0,5.0,1111.0
11011,11,1,1,0,2011,787,18,2011,4,13,2,5.0,1.0,4.0,3.0,5.0,6.0,6.0,5.0,3.0,5.0,4.0,5.0,1111.0
11011,11,1,1,0,2011,787,18,2011,4,13,3,4.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,1111.0
11011,11,1,1,0,2012,2203,2,2011,12,1,1,5.0,1.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,6.0,1111.0
11011,11,1,1,0,2012,2203,2,2011,12,1,2,5.0,1.0,5.0,4.0,6.0,7.0,6.0,5.0,4.0,4.0,3.0,5.0,1111.0
11011,11,1,1,0,2012,2203,2,2011,12,1,3,5.0,1.0,6.0,4.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0,6.0,1111.0
11011,11,1,1,0,2012,2203,2,2011,12,1,4,6.0,1.0,6.0,5.0,5.0,7.0,6.0,5.0,4.0,5.0,5.0,6.0,1111.0
11011,11,1,1,0,2012,2532,15,2012,1,19,1,4.0,1.0,4.0,4.0,6.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,1111.0
11011,11,1,1,0,2012,2532,15,2012,1,19,2,4.0,1.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,3.0,3.0,5.0,1111.0
11011,11,1,1,0,2012,2532,15,2012,1,19,3,4.0,1.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,5.0,1111.0
11011,11,1,1,0,2012,2776,17,2012,3,2,1,5.0,1.0,4.0,3.0,7.0,7.0,4.0,5.0,3.0,5.0,4.0,4.0,1111.0
11011,11,1,1,0,2012,2776,17,2012,3,2,2,5.0,1.0,4.0,4.0,6.0,7.0,4.0,5.0,3.0,5.0,3.0,4.0,1111.0
11011,11,1,1,0,2012,2776,17,2012,3,2,3,5.0,1.0,4.0,4.0,6.0,7.0,4.0,5.0,4.0,5.0,4.0,4.0,1111.0
11011,11,1,1,0,2012,2776,17,2012,3,2,4,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,4.0,1111.0
11012,11,1,1,0,2011,26,17,2010,12,8,1,5.0,1.0,5.0,2.0,7.0,7.0,5.0,6.0,2.0,4.0,3.0,5.0,1108.0
11012,11,1,1,0,2011,26,17,2010,12,8,2,5.0,1.0,6.0,2.0,7.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1108.0
11012,11,1,1,0,2011,26,17,2010,12,8,3,5.0,2.0,6.0,3.0,6.0,7.0,4.0,5.0,4.0,5.0,4.0,5.0,1108.0
11012,11,1,1,0,2011,26,17,2010,12,8,4,5.0,1.0,5.0,4.0,6.0,7.0,4.0,2.0,2.0,5.0,5.0,4.0,1108.0
11012,11,1,1,0,2011,133,18,2011,1,18,1,3.0,1.0,3.0,2.0,6.0,6.0,2.0,4.0,2.0,3.0,3.0,6.0,1108.0
11012,11,1,1,0,2011,133,18,2011,1,18,2,4.0,1.0,3.0,3.0,6.0,6.0,4.0,4.0,2.0,3.0,2.0,5.0,1108.0
11012,11,1,1,0,2011,133,18,2011,1,18,3,3.0,1.0,2.0,3.0,6.0,6.0,2.0,3.0,3.0,3.0,3.0,6.0,1108.0
11012,11,1,1,0,2011,133,18,2011,1,18,4,3.0,1.0,4.0,3.0,6.0,6.0,3.0,3.0,3.0,2.0,3.0,6.0,1108.0
11012,11,1,1,0,2011,447,14,2011,3,2,1,3.0,1.0,4.0,2.0,7.0,7.0,3.0,3.0,1.0,2.0,2.0,4.0,1108.0
11012,11,1,1,0,2011,447,14,2011,3,2,2,3.0,1.0,3.0,1.0,6.0,6.0,3.0,3.0,1.0,2.0,3.0,4.0,1108.0
11012,11,1,1,0,2011,447,14,2011,3,2,3,3.0,1.0,4.0,1.0,6.0,6.0,3.0,3.0,1.0,2.0,3.0,4.0,1108.0
11012,11,1,1,0,2012,2399,17,2011,12,19,1,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,4.0,5.0,4.0,4.0,1108.0
11012,11,1,1,0,2012,2399,17,2011,12,19,2,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,4.0,5.0,4.0,5.0,1108.0
11012,11,1,1,0,2012,2399,17,2011,12,19,3,5.0,1.0,4.0,4.0,6.0,7.0,4.0,5.0,4.0,5.0,4.0,4.0,1108.0
11012,11,1,1,0,2012,2399,17,2011,12,19,4,5.0,1.0,5.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,4.0,1108.0
11012,11,1,1,0,2012,2788,1,2012,3,5,1,4.0,1.0,4.0,4.0,6.0,7.0,4.0,5.0,3.0,4.0,5.0,5.0,1108.0
11012,11,1,1,0,2012,2788,1,2012,3,5,2,4.0,1.0,6.0,5.0,6.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,1108.0
11012,11,1,1,0,2012,2788,1,2012,3,5,3,4.0,1.0,5.0,4.0,6.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,1108.0
11012,11,1,1,0,2012,2788,1,2012,3,5,4,4.0,1.0,4.0,3.0,6.0,7.0,4.0,4.0,3.0,4.0,4.0,4.0,1108.0
11012,11,1,1,0,2012,2926,4,2012,4,2,1,4.0,1.0,4.0,3.0,6.0,7.0,4.0,4.0,3.0,5.0,5.0,6.0,1108.0
11012,11,1,1,0,2012,2926,4,2012,4,2,2,4.0,1.0,5.0,4.0,6.0,7.0,5.0,4.0,3.0,5.0,5.0,6.0,1108.0
11012,11,1,1,0,2012,2926,4,2012,4,2,3,4.0,1.0,5.0,4.0,6.0,6.0,4.0,4.0,3.0,5.0,5.0,5.0,1108.0
11013,11,1,0,0,2011,25,17,2010,12,7,1,5.0,1.0,5.0,2.0,6.0,7.0,5.0,4.0,3.0,5.0,4.0,5.0,1108.0
11013,11,1,0,0,2011,25,17,2010,12,7,2,5.0,1.0,5.0,,6.0,7.0,4.0,5.0,3.0,6.0,5.0,5.0,1108.0
11013,11,1,0,0,2011,25,17,2010,12,7,3,5.0,1.0,5.0,2.0,6.0,7.0,3.0,5.0,4.0,5.0,5.0,5.0,1108.0
11013,11,1,0,0,2011,25,17,2010,12,7,4,4.0,3.0,4.0,2.0,5.0,6.0,3.0,4.0,2.0,5.0,4.0,5.0,1108.0
11013,11,1,0,0,2011,90,18,2011,1,11,1,3.0,2.0,4.0,3.0,5.0,7.0,4.0,3.0,2.0,4.0,3.0,5.0,1108.0
11013,11,1,0,0,2011,90,18,2011,1,11,2,4.0,2.0,3.0,4.0,5.0,7.0,4.0,4.0,2.0,3.0,4.0,4.0,1108.0
11013,11,1,0,0,2011,90,18,2011,1,11,3,5.0,1.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,1108.0
11013,11,1,0,0,2011,90,18,2011,1,11,4,3.0,1.0,3.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,1108.0
11013,11,1,0,0,2011,434,14,2011,3,1,1,3.0,1.0,4.0,2.0,6.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,1108.0
11013,11,1,0,0,2011,434,14,2011,3,1,2,4.0,1.0,4.0,2.0,6.0,6.0,4.0,4.0,2.0,3.0,2.0,3.0,1108.0
11013,11,1,0,0,2011,434,14,2011,3,1,3,4.0,1.0,5.0,3.0,6.0,5.0,3.0,3.0,2.0,3.0,3.0,5.0,1108.0
11013,11,1,0,0,2011,434,14,2011,3,1,4,4.0,2.0,3.0,1.0,5.0,6.0,2.0,3.0,1.0,3.0,2.0,4.0,1108.0
11014,11,1,1,0,2011,35,14,2010,12,16,1,4.0,1.0,5.0,3.0,7.0,7.0,5.0,5.0,2.0,5.0,4.0,4.0,1102.0
11014,11,1,1,0,2011,35,14,2010,12,16,2,4.0,1.0,5.0,2.0,6.0,6.0,4.0,5.0,2.0,4.0,3.0,4.0,1102.0
11014,11,1,1,0,2011,35,14,2010,12,16,3,4.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,1102.0
11014,11,1,1,0,2011,35,14,2010,12,16,4,5.0,2.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,1102.0
11014,11,1,1,0,2011,35,14,2010,12,16,5,5.0,1.0,4.0,3.0,5.0,6.0,4.0,4.0,2.0,4.0,4.0,5.0,1102.0
11014,11,1,1,0,2011,572,7,2011,3,16,1,4.0,1.0,4.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,1102.0
11014,11,1,1,0,2011,572,7,2011,3,16,2,4.0,1.0,6.0,4.0,6.0,6.0,4.0,3.0,5.0,4.0,4.0,4.0,1102.0
11014,11,1,1,0,2011,572,7,2011,3,16,3,6.0,1.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0,1102.0
11014,11,1,1,0,2011,572,7,2011,3,16,4,5.0,1.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,1102.0
11014,11,1,1,0,2011,572,7,2011,3,16,5,5.0,1.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,1102.0
11014,11,1,1,0,2011,692,18,2011,3,29,1,,,,,,,,,,,,,1102.0
11014,11,1,1,0,2011,692,18,2011,3,29,2,,,,,,,,,,,,,1102.0
11014,11,1,1,0,2011,692,18,2011,3,29,3,5.0,1.0,3.0,4.0,6.0,6.0,3.0,4.0,3.0,6.0,5.0,5.0,1102.0
11014,11,1,1,0,2011,692,18,2011,3,29,4,4.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,6.0,1102.0
11014,11,1,1,0,2011,692,18,2011,3,29,5,6.0,1.0,5.0,4.0,6.0,6.0,4.0,5.0,4.0,5.0,6.0,5.0,1102.0
11014,11,1,1,0,2012,2255,4,2011,12,7,4,4.0,1.0,4.0,4.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,6.0,1102.0
11014,11,1,1,0,2012,2466,16,2012,1,12,1,5.0,1.0,5.0,3.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,1102.0
11014,11,1,1,0,2012,2466,16,2012,1,12,2,4.0,1.0,5.0,3.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,6.0,1102.0
11014,11,1,1,0,2012,2466,16,2012,1,12,3,3.0,1.0,4.0,4.0,6.0,6.0,5.0,5.0,3.0,3.0,4.0,6.0,1102.0
11014,11,1,1,0,2012,2466,16,2012,1,12,4,4.0,1.0,4.0,4.0,6.0,6.0,4.0,5.0,4.0,5.0,4.0,6.0,1102.0
11014,11,1,1,0,2012,2466,16,2012,1,12,5,5.0,1.0,5.0,3.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,1102.0
11014,11,1,1,0,2012,2466,16,2012,1,12,6,4.0,1.0,5.0,3.0,6.0,6.0,5.0,4.0,3.0,5.0,5.0,6.0,1102.0
11014,11,1,1,0,2012,2832,17,2012,3,14,1,5.0,1.0,4.0,4.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1102.0
11014,11,1,1,0,2012,2832,17,2012,3,14,2,5.0,1.0,5.0,5.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0,5.0,1102.0
11014,11,1,1,0,2012,2832,17,2012,3,14,3,4.0,1.0,5.0,4.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,4.0,1102.0
11014,11,1,1,0,2012,2832,17,2012,3,14,4,5.0,1.0,4.0,4.0,6.0,7.0,4.0,5.0,3.0,4.0,4.0,4.0,1102.0
11014,11,1,1,0,2012,2832,17,2012,3,14,5,5.0,1.0,5.0,5.0,6.0,7.0,4.0,5.0,4.0,5.0,4.0,5.0,1102.0
11015,11,1,0,0,2011,20,1,2010,12,9,1,4.0,2.0,5.0,5.0,6.0,6.0,5.0,4.0,3.0,5.0,4.0,4.0,1108.0
11015,11,1,0,0,2011,20,1,2010,12,9,2,4.0,2.0,6.0,3.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,1108.0
11015,11,1,0,0,2011,20,1,2010,12,9,3,4.0,2.0,6.0,4.0,4.0,7.0,5.0,4.0,4.0,4.0,4.0,5.0,1108.0
11015,11,1,0,0,2011,20,1,2010,12,9,4,3.0,2.0,5.0,5.0,4.0,6.0,5.0,4.0,3.0,4.0,4.0,5.0,1108.0
11015,11,1,0,0,2011,131,7,2011,1,18,1,4.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,1108.0
11015,11,1,0,0,2011,131,7,2011,1,18,2,4.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,1108.0
11015,11,1,0,0,2011,131,7,2011,1,18,3,5.0,1.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,1108.0
11015,11,1,0,0,2011,131,7,2011,1,18,4,5.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,1108.0
11015,11,1,0,0,2011,448,18,2011,3,3,1,6.0,1.0,5.0,4.0,7.0,7.0,5.0,5.0,3.0,6.0,5.0,6.0,1108.0
11015,11,1,0,0,2011,448,18,2011,3,3,2,4.0,1.0,5.0,4.0,5.0,5.0,4.0,3.0,2.0,5.0,3.0,4.0,1108.0
11015,11,1,0,0,2011,448,18,2011,3,3,3,4.0,1.0,4.0,3.0,5.0,6.0,3.0,5.0,3.0,4.0,3.0,4.0,1108.0
11015,11,1,0,0,2011,448,18,2011,3,3,4,4.0,1.0,3.0,2.0,5.0,6.0,2.0,2.0,2.0,5.0,4.0,4.0,1108.0
11016,11,1,0,0,2011,81,17,2011,1,7,1,5.0,1.0,5.0,4.0,6.0,7.0,4.0,5.0,2.0,6.0,5.0,5.0,1107.0
11016,11,1,0,0,2011,81,17,2011,1,7,2,6.0,1.0,5.0,5.0,7.0,7.0,4.0,5.0,3.0,5.0,5.0,5.0,1107.0
11016,11,1,0,0,2011,81,17,2011,1,7,3,6.0,1.0,5.0,5.0,6.0,7.0,4.0,5.0,2.0,5.0,4.0,5.0,1107.0
11016,11,1,0,0,2011,81,17,2011,1,7,4,6.0,1.0,5.0,4.0,6.0,7.0,4.0,5.0,3.0,6.0,4.0,4.0,1107.0
11016,11,1,0,0,2011,225,7,2011,2,4,1,4.0,1.0,4.0,3.0,6.0,6.0,5.0,5.0,4.0,5.0,4.0,6.0,1107.0
11016,11,1,0,0,2011,225,7,2011,2,4,2,6.0,1.0,6.0,4.0,7.0,7.0,6.0,5.0,5.0,6.0,4.0,6.0,1107.0
11016,11,1,0,0,2011,225,7,2011,2,4,3,5.0,1.0,5.0,4.0,7.0,7.0,5.0,4.0,5.0,6.0,4.0,6.0,1107.0
11016,11,1,0,0,2011,225,7,2011,2,4,4,5.0,,5.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,1107.0
11016,11,1,0,0,2011,581,14,2011,3,10,1,6.0,1.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,6.0,5.0,6.0,1107.0
11016,11,1,0,0,2011,581,14,2011,3,10,2,6.0,1.0,6.0,5.0,7.0,7.0,5.0,6.0,2.0,5.0,5.0,6.0,1107.0
11016,11,1,0,0,2011,581,14,2011,3,10,3,4.0,3.0,6.0,5.0,4.0,6.0,5.0,5.0,3.0,6.0,4.0,6.0,1107.0
11017,11,1,0,0,2011,75,14,2011,1,6,1,5.0,1.0,4.0,4.0,7.0,7.0,3.0,4.0,3.0,4.0,5.0,5.0,1107.0
11017,11,1,0,0,2011,75,14,2011,1,6,2,5.0,1.0,5.0,4.0,6.0,7.0,5.0,4.0,2.0,4.0,3.0,5.0,1107.0
11017,11,1,0,0,2011,75,14,2011,1,6,3,5.0,1.0,4.0,4.0,7.0,7.0,4.0,5.0,2.0,4.0,4.0,5.0,1107.0
11017,11,1,0,0,2011,205,17,2011,2,4,1,4.0,1.0,4.0,3.0,7.0,7.0,3.0,5.0,3.0,5.0,3.0,5.0,1107.0
11017,11,1,0,0,2011,205,17,2011,2,4,2,4.0,1.0,4.0,4.0,7.0,7.0,3.0,5.0,3.0,5.0,2.0,5.0,1107.0
11017,11,1,0,0,2011,205,17,2011,2,4,3,4.0,1.0,4.0,4.0,7.0,7.0,3.0,5.0,3.0,4.0,3.0,4.0,1107.0
11017,11,1,0,0,2011,1147,9,2011,6,13,1,5.0,2.0,6.0,4.0,7.0,7.0,3.0,3.0,3.0,5.0,4.0,4.0,1107.0
11017,11,1,0,0,2011,1147,9,2011,6,13,2,4.0,1.0,6.0,4.0,7.0,7.0,4.0,5.0,5.0,6.0,3.0,5.0,1107.0
11017,11,1,0,0,2011,1147,9,2011,6,13,3,3.0,2.0,5.0,4.0,7.0,6.0,3.0,4.0,3.0,5.0,4.0,4.0,1107.0
11017,11,1,0,0,2011,1147,9,2011,6,13,4,3.0,1.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,3.0,3.0,1107.0
11018,11,1,0,0,2011,70,17,2011,1,5,1,5.0,1.0,4.0,4.0,6.0,7.0,4.0,5.0,3.0,4.0,3.0,4.0,1101.0
11018,11,1,0,0,2011,70,17,2011,1,5,2,5.0,1.0,4.0,3.0,5.0,7.0,4.0,5.0,3.0,5.0,3.0,5.0,1101.0
11018,11,1,0,0,2011,70,17,2011,1,5,3,5.0,1.0,4.0,3.0,5.0,7.0,4.0,5.0,3.0,5.0,3.0,4.0,1101.0
11018,11,1,0,0,2011,70,17,2011,1,5,4,5.0,1.0,4.0,3.0,5.0,6.0,4.0,5.0,3.0,5.0,4.0,4.0,1101.0
11018,11,1,0,0,2011,70,17,2011,1,5,5,4.0,1.0,4.0,3.0,5.0,7.0,4.0,4.0,3.0,6.0,4.0,4.0,1101.0
11018,11,1,0,0,2011,466,14,2011,3,4,1,6.0,1.0,5.0,6.0,7.0,7.0,4.0,5.0,3.0,5.0,5.0,5.0,1101.0
11018,11,1,0,0,2011,466,14,2011,3,4,2,5.0,1.0,4.0,4.0,6.0,7.0,3.0,5.0,4.0,5.0,4.0,5.0,1101.0
11018,11,1,0,0,2011,466,14,2011,3,4,3,5.0,1.0,4.0,4.0,6.0,6.0,5.0,4.0,3.0,4.0,5.0,4.0,1101.0
11018,11,1,0,0,2011,466,14,2011,3,4,4,5.0,1.0,4.0,4.0,5.0,7.0,5.0,4.0,3.0,5.0,4.0,5.0,1101.0
11018,11,1,0,0,2011,754,9,2011,4,8,1,4.0,1.0,5.0,3.0,7.0,6.0,5.0,4.0,3.0,6.0,5.0,5.0,1101.0
11018,11,1,0,0,2011,754,9,2011,4,8,2,3.0,2.0,4.0,2.0,6.0,6.0,3.0,3.0,1.0,4.0,2.0,6.0,1101.0
11018,11,1,0,0,2011,754,9,2011,4,8,3,5.0,1.0,6.0,3.0,6.0,6.0,5.0,5.0,4.0,6.0,5.0,6.0,1101.0
11018,11,1,0,0,2011,754,9,2011,4,8,4,3.0,1.0,4.0,2.0,7.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,1101.0
11019,11,1,0,0,2011,40,17,2010,12,16,1,4.0,1.0,5.0,3.0,7.0,7.0,4.0,5.0,4.0,6.0,4.0,5.0,1103.0
11019,11,1,0,0,2011,40,17,2010,12,16,2,5.0,1.0,5.0,4.0,7.0,7.0,5.0,5.0,3.0,6.0,5.0,5.0,1103.0
11019,11,1,0,0,2011,40,17,2010,12,16,3,4.0,1.0,5.0,4.0,6.0,7.0,4.0,5.0,2.0,5.0,5.0,5.0,1103.0
11019,11,1,0,0,2011,40,17,2010,12,16,4,4.0,2.0,4.0,3.0,6.0,7.0,4.0,5.0,4.0,6.0,4.0,5.0,1103.0
11019,11,1,0,0,2011,40,17,2010,12,16,5,5.0,1.0,5.0,5.0,7.0,7.0,5.0,5.0,3.0,6.0,5.0,5.0,1103.0
11019,11,1,0,0,2011,98,18,2011,1,20,1,3.0,1.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,1103.0
11019,11,1,0,0,2011,98,18,2011,1,20,2,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,1103.0
